2026-01-29 10:38:29 | INFO | __main__:initialize:54 | ========== RTSP监测系统初始化完成（使用背景建模检测） ==========
2026-01-29 10:56:13 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (5.911%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:14 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (14.794%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:15 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.477%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:16 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.326%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:17 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (19.137%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:18 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.824%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:19 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (24.238%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:19 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:20 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (25.095%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:20 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:21 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (24.517%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:21 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:22 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (24.588%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:22 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:23 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (24.561%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:23 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 37354.5像素 (1.801%)，保留区域数: 134
2026-01-29 10:56:23 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:24 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (25.161%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:24 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:25 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (25.314%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:25 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:26 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (26.060%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:26 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:27 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (25.335%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:27 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:28 | INFO | video_stream_reader:_update_loop:149 | [一层贵重物品区摄像头1] VideoStreamReader 统计 - 总读取: 751帧, 总丢弃: 751帧 (100.0%), 说明主线程使用了 0.0% 的帧
2026-01-29 10:56:28 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (26.420%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:28 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:29 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (25.065%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:29 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:30 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (25.240%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:30 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:31 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (24.666%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:31 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:32 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (24.605%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:32 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:33 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (24.503%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:33 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:34 | ERROR | camera_monitor:_connect_rtsp:498 | RTSP连接失败
2026-01-29 10:56:34 | WARNING | camera_monitor:_monitor_loop:212 | 摄像头 一层贵重物品区摄像头1 连接失败，5秒后重试 (尝试 2/3)
2026-01-29 10:56:34 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (25.087%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:34 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:35 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (24.871%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:35 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:36 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (25.228%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:36 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:37 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (25.281%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:37 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:38 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (25.778%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:38 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:39 | INFO | camera_monitor:_connect_rtsp:447 | 正在连接RTSP流: rtsp://admin:khjy%40321@192.168.100.110:554/cam/realmonitor?channel=1&subtype=1
2026-01-29 10:56:39 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (25.441%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:39 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:40 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.290%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:40 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 37794.5像素 (1.823%)，保留区域数: 187
2026-01-29 10:56:40 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:41 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (24.935%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:41 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:42 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.799%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:42 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:43 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (24.856%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:43 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:44 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.206%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:44 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 35246.5像素 (1.700%)，保留区域数: 162
2026-01-29 10:56:44 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:45 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (23.801%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:45 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:46 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.439%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:46 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:47 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (23.676%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:48 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.991%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:49 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (25.552%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:49 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:50 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (23.811%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:50 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:56:51 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (24.597%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:52 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.343%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:53 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (23.785%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:54 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (19.754%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:55 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.356%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:56 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.638%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:57 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (19.789%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:58 | INFO | video_stream_reader:_update_loop:149 | [一层贵重物品区摄像头1] VideoStreamReader 统计 - 总读取: 751帧, 总丢弃: 751帧 (100.0%), 说明主线程使用了 0.0% 的帧
2026-01-29 10:56:58 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.833%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:59 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (19.863%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:56:59 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:00 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.529%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:00 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 23492.0像素 (1.133%)，保留区域数: 117
2026-01-29 10:57:00 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:01 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (19.857%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:02 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.880%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:03 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (19.711%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:04 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (18.143%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:05 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (19.967%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:05 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:06 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (19.398%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:07 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (23.223%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:08 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.353%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:09 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (23.800%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:10 | ERROR | camera_monitor:_connect_rtsp:498 | RTSP连接失败
2026-01-29 10:57:10 | INFO | camera_monitor:_worker_process:202 | 后台工作线程已停止 - 摄像头: 一层贵重物品区摄像头1
2026-01-29 10:57:10 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.955%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:10 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 29515.5像素 (1.423%)，保留区域数: 126
2026-01-29 10:57:11 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.186%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:11 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:12 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.290%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:12 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:13 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.960%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:13 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:14 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (19.379%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:14 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:15 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.672%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:15 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:16 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.538%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:17 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:17 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.608%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:18 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:18 | WARNING | __main__:restart_monitor:219 | 摄像头 4 (一层贵重物品区摄像头1) 监测已停止，尝试重启 (1/10)
2026-01-29 10:57:18 | INFO | camera_monitor:stop:150 | 停止监测摄像头: 一层贵重物品区摄像头1 (ID: 4)
2026-01-29 10:57:18 | INFO | camera_monitor:__init__:43 | 摄像头 一层贵重物品区摄像头1 (ID: 4) RTSP URL: rtsp://admin:khjy%40321@192.168.100.110:554/cam/realmonitor?channel=1&subtype=1
2026-01-29 10:57:18 | INFO | image_detection:__init__:32 | 初始化背景建模检测器
2026-01-29 10:57:18 | INFO | image_storage:__init__:37 | 图片保存目录: D:\appdata\uploadPath\caseapp
2026-01-29 10:57:18 | INFO | camera_monitor:__init__:58 | 摄像头 一层贵重物品区摄像头1 将创建独立YOLO实例
2026-01-29 10:57:18 | INFO | camera_monitor:_worker_process:156 | 后台工作线程开始运行 - 摄像头: 一层贵重物品区摄像头1
2026-01-29 10:57:18 | INFO | camera_monitor:start:118 | 后台工作线程已启动: 一层贵重物品区摄像头1 (ID: 4)
2026-01-29 10:57:18 | INFO | camera_monitor:_connect_rtsp:447 | 正在连接RTSP流: rtsp://admin:khjy%40321@192.168.100.110:554/cam/realmonitor?channel=1&subtype=1
2026-01-29 10:57:18 | INFO | camera_monitor:start:127 | 开始监测摄像头: 一层贵重物品区摄像头1 (ID: 4)
2026-01-29 10:57:18 | INFO | __main__:restart_monitor:244 | 摄像头 4 (一层贵重物品区摄像头1) 重启成功
2026-01-29 10:57:18 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.770%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:19 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 28137.0像素 (1.357%)，保留区域数: 140
2026-01-29 10:57:19 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:20 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.198%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:20 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:21 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.248%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:21 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:22 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.252%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:22 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 27576.5像素 (1.330%)，保留区域数: 128
2026-01-29 10:57:22 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:23 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.915%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:23 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:24 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.091%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:24 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:25 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.121%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:25 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 28792.0像素 (1.389%)，保留区域数: 131
2026-01-29 10:57:25 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:26 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.136%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:26 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:27 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.599%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:27 | DEBUG | image_detection:_filter_small_areas:213 | 过滤了小区域，过滤面积: 26779.0像素 (1.291%)，保留区域数: 133
2026-01-29 10:57:27 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:28 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (23.380%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:28 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:28 | INFO | video_stream_reader:_update_loop:149 | [一层贵重物品区摄像头1] VideoStreamReader 统计 - 总读取: 751帧, 总丢弃: 751帧 (100.0%), 说明主线程使用了 0.0% 的帧
2026-01-29 10:57:29 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.602%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:29 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:30 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (23.459%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:30 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:31 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (23.160%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:31 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:32 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (23.673%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:32 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:33 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (23.047%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:33 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:34 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (23.495%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:34 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:35 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.049%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:35 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:36 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.545%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:36 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:37 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.684%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:37 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:38 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (22.352%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:38 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:39 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.482%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:39 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:40 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.871%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:40 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:41 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.144%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:41 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:42 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (21.559%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:42 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:43 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.766%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:43 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:44 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (20.455%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:44 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:45 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (19.245%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:45 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:46 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (19.527%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:46 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:47 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (18.334%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:47 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:48 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (18.522%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:48 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:49 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.118%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:49 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:49 | ERROR | camera_monitor:_connect_rtsp:498 | RTSP连接失败
2026-01-29 10:57:49 | WARNING | camera_monitor:_monitor_loop:212 | 摄像头 一层贵重物品区摄像头1 连接失败，5秒后重试 (尝试 1/3)
2026-01-29 10:57:50 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (17.080%)，暂停背景学习，避免前景被学习成背景
2026-01-29 10:57:50 | INFO | camera_monitor:_monitor_loop:300 | 摄像头 一层贵重物品区摄像头1 检测到变化...
2026-01-29 10:57:51 | DEBUG | image_detection:_calculate_background_subtraction:136 | 检测到前景 (16.060%)，暂停背景学习，避免前景被学习成背景
